P_ID,Step,train_acc_task,train_acc_person,test_acc_task,testing_AE,testing_t,training_cost_total,training_cost_AE,training_cost_t,training_cost_p
10,45,0.83115387,0.59923077,0.925,0.1255764,2.5812478,7.6333833,0.12040168,3.9553747,1.1857193
10,50,0.8382308,0.6212308,0.921,0.11664823,2.581746,7.3374176,0.111453354,3.8142142,1.1084613
10,55,0.84553844,0.639,0.914,0.10938884,2.6962638,6.9042654,0.10413265,3.5016165,1.05901
10,60,0.85138464,0.6575385,0.916,0.10346389,2.8023899,6.6934557,0.098229006,3.3982644,1.0166783
10,65,0.85953844,0.6822308,0.9,0.09858949,2.907004,6.5128517,0.09331079,3.3586085,0.9359305
10,70,0.86469233,0.7019231,0.905,0.09430045,3.0472114,6.2939706,0.089103766,3.2438078,0.887051
10,75,0.8702308,0.72115386,0.894,0.09059287,3.0737078,6.155403,0.08533992,3.200183,0.84264106
10,80,0.8743077,0.74253845,0.9,0.08733748,3.2680988,6.016537,0.082088694,3.1417975,0.8092736
10,85,0.87492305,0.75107694,0.893,0.08432923,3.2699375,5.679023,0.07911001,2.9087825,0.7489108
10,90,0.8809231,0.77284616,0.887,0.08154705,3.6110716,5.5832443,0.07640421,2.8733425,0.7301172
10,95,0.8823846,0.7907692,0.88,0.07896751,3.5940337,5.5678544,0.073779345,2.9563272,0.67061365
10,100,0.8836154,0.80892307,0.877,0.076524295,3.7277203,5.285907,0.07141392,2.741754,0.6393726
10,105,0.8856923,0.8220769,0.878,0.07417487,3.6746135,5.2616587,0.06912476,2.7864823,0.6044225
10,110,0.8903846,0.8336923,0.869,0.07199694,3.7980745,5.1651955,0.06688288,2.7590883,0.56742215
10,115,0.8953846,0.84776926,0.865,0.069963604,4.1427813,5.013731,0.064798445,2.6660635,0.53906536
10,120,0.8926923,0.856,0.859,0.06793083,4.0679474,4.9233756,0.062903464,2.6235712,0.51934123
10,125,0.89746153,0.86423075,0.84,0.06603859,4.2921214,4.696446,0.061024383,2.442494,0.5001677
10,130,0.9010769,0.87346154,0.842,0.06436225,4.4339466,4.703145,0.059280977,2.5174766,0.45668578
10,135,0.903,0.877,0.838,0.06266264,4.5442166,4.7267756,0.057614297,2.568698,0.452172
10,140,0.90146154,0.8847692,0.834,0.06110112,4.553937,4.5417233,0.056109484,2.4280314,0.42972332
10,145,0.9033077,0.88838464,0.833,0.059689984,4.4936523,4.516442,0.054662526,2.449592,0.40326703
10,150,0.9063077,0.89738464,0.827,0.058240183,4.860099,4.2751007,0.053255312,2.2337053,0.39721647
10,155,0.9058462,0.90023077,0.834,0.056898072,4.765499,4.1975117,0.05191662,2.2129228,0.35860536
10,160,0.9093077,0.904,0.819,0.055734225,4.77783,4.0977826,0.050702654,2.1339285,0.35483804
10,165,0.9126923,0.9051539,0.825,0.05455407,4.949064,4.144434,0.049654696,2.19713,0.35406473
10,170,0.9139231,0.9140769,0.807,0.05350392,5.3530874,4.128569,0.048536073,2.2188601,0.3316269
10,175,0.91853845,0.9153077,0.81,0.05246035,5.234368,3.9181156,0.047536016,2.0158112,0.3380567
10,180,0.9196154,0.91584617,0.814,0.051502302,5.2510834,3.9387243,0.04658179,2.07439,0.31301382
10,185,0.91707695,0.9229231,0.798,0.05062843,5.3281727,3.7831376,0.045740247,1.9518353,0.29211658
10,190,0.9189231,0.924,0.796,0.049777508,5.359622,3.9624803,0.044825293,2.138102,0.29650244
10,195,0.9214615,0.9280769,0.805,0.048983637,5.2353024,3.810851,0.044108883,2.0220096,0.27146327
10,200,0.92492306,0.92538464,0.793,0.04826412,5.4665527,3.5896883,0.04332612,1.8118752,0.27036035
10,205,0.9231538,0.9300769,0.784,0.047483772,5.8419323,3.6864903,0.042684156,1.9050045,0.2833497
10,210,0.925,0.93207693,0.758,0.04684655,5.7072153,3.5219023,0.042056467,1.7545933,0.27783254
10,215,0.9263077,0.93607694,0.758,0.046312653,5.7305946,3.4521167,0.04141628,1.7212738,0.24969678
10,220,0.928,0.9359231,0.776,0.045733474,5.8295374,3.4202216,0.04085444,1.6914755,0.2551699
10,225,0.92676926,0.9366154,0.773,0.045172784,6.023848,3.4526122,0.040326186,1.740594,0.24568364
10,230,0.92823076,0.9394615,0.771,0.04458973,6.1476226,3.2374978,0.039825812,1.5341907,0.24381861
10,235,0.92992306,0.9411538,0.773,0.04413017,6.2197804,3.2860413,0.0393443,1.5936553,0.23933987
10,240,0.93415385,0.9387692,0.779,0.043576136,5.9948325,3.1602206,0.03884957,1.483815,0.22926793
10,245,0.9378461,0.94346154,0.771,0.043107804,6.087747,3.2267823,0.038404517,1.5627213,0.22252886
10,250,0.9347692,0.9433846,0.738,0.042757146,6.754874,3.1771042,0.03799804,1.5089239,0.23191272
11,5,0.7636923,0.28507692,0.6,0.2707341,7.3291864,10.966032,0.27439183,5.4508166,2.1709518
11,10,0.7636923,0.36315385,0.6,0.24312419,7.4467683,10.223946,0.2466855,5.1086287,1.906335
11,15,0.7739231,0.40815383,0.6,0.21878812,7.7468004,9.73996,0.22233815,4.913067,1.7580276
11,20,0.8294615,0.4396154,0.594,0.19728798,7.9231415,9.232973,0.20097789,4.6770363,1.627261
11,25,0.8384615,0.46438462,0.599,0.17845754,8.075665,8.793035,0.1821618,4.4580693,1.540153
11,30,0.8420769,0.4903077,0.584,0.1618157,8.216503,8.39633,0.1655177,4.263008,1.4657246
11,35,0.8466154,0.51323074,0.579,0.14717098,8.293038,7.9935417,0.15105172,4.060436,1.383519
11,40,0.8526923,0.5315385,0.586,0.13431239,8.294161,7.6356244,0.13825735,3.8623297,1.3323284
11,45,0.86176926,0.56184614,0.588,0.12299104,8.360747,7.3515573,0.1270318,3.7416034,1.2684435
11,50,0.86684614,0.5817692,0.579,0.11302201,8.628875,7.1415415,0.11714471,3.7134483,1.1780424
11,55,0.8713846,0.6072308,0.594,0.104276344,8.825371,6.8561,0.10843828,3.543488,1.1468108
11,60,0.8773077,0.6306154,0.581,0.09661968,8.869206,6.5760427,0.100953735,3.4182336,1.068806
11,65,0.88153845,0.65169233,0.598,0.08981575,9.186486,6.3364487,0.0943553,3.318037,1.0003437
11,70,0.88846153,0.6756923,0.584,0.083902195,9.109153,6.0944376,0.08842848,3.1975887,0.9439957
11,75,0.891,0.6966154,0.587,0.078586206,9.296436,5.8415494,0.08323222,3.0461,0.9031708
11,80,0.8927692,0.7174615,0.598,0.07401001,9.246805,5.614052,0.078605816,2.9187102,0.8587154
11,85,0.8976923,0.73776925,0.589,0.069809,9.362862,5.516989,0.07448527,2.9068274,0.82538116
11,90,0.89976925,0.74676925,0.595,0.066156864,9.3594,5.2223496,0.0709153,2.7197514,0.7656747
11,95,0.9058462,0.772,0.603,0.06295909,9.229771,5.1187067,0.06776899,2.6934803,0.73269796
11,100,0.90784615,0.7841538,0.6,0.06000429,9.536892,5.094238,0.06490028,2.7316046,0.7113649
11,105,0.9084615,0.79592305,0.594,0.057393808,9.510809,4.984055,0.0622455,2.7096639,0.6611221
11,110,0.91069233,0.81346154,0.59,0.054970868,9.585013,4.772828,0.059880883,2.5629582,0.6312368
11,115,0.9116923,0.81369233,0.582,0.052636713,9.403986,4.5909843,0.057623558,2.457807,0.5870003
11,120,0.912,0.82476926,0.592,0.050553717,9.450344,4.6468716,0.055469394,2.569505,0.56148374
11,125,0.914,0.83576924,0.605,0.048657726,10.11224,4.391044,0.05361146,2.3435419,0.5598314
11,130,0.9173846,0.8446154,0.599,0.0468802,9.4615345,4.2481055,0.051889416,2.2543705,0.5324631
11,135,0.9181538,0.8503077,0.589,0.045228496,10.043035,4.1237392,0.05019808,2.1911612,0.49577996
11,140,0.9203077,0.8633846,0.592,0.043690562,9.33611,4.2897277,0.04872852,2.3894725,0.48604494
11,145,0.9222308,0.87,0.59,0.042235866,9.835867,4.075849,0.047243804,2.2235088,0.45941928
11,150,0.92023075,0.87253845,0.6,0.04093588,9.870703,3.9460237,0.045930874,2.1116047,0.4613222
11,155,0.9262308,0.8797692,0.613,0.0397484,9.847382,3.9469857,0.044731826,2.1555045,0.43646556
11,160,0.92515385,0.8826154,0.588,0.03862378,9.865444,3.9088645,0.043590177,2.1536982,0.41683847
11,165,0.92453843,0.8861538,0.59,0.037617173,9.738691,3.8815725,0.042516913,2.145204,0.41357765
11,170,0.9283846,0.8983077,0.604,0.036616106,10.247048,3.8265955,0.04158486,2.1262696,0.39202866
11,175,0.931,0.8985385,0.603,0.035746846,10.13483,3.616814,0.04064749,1.9445981,0.3772992
11,180,0.927,0.9066923,0.593,0.034915052,10.185415,3.6014163,0.039821144,1.9573224,0.36153284
11,185,0.93115383,0.9074615,0.605,0.034145754,9.835163,3.4800055,0.038964957,1.8418949,0.36721635
11,190,0.9326154,0.90692306,0.614,0.033398636,10.052103,3.3675592,0.038220435,1.7780099,0.32943818
11,195,0.9337692,0.91546154,0.603,0.032728422,10.069187,3.3110929,0.037515983,1.7266017,0.3344048
11,200,0.9330769,0.9181538,0.595,0.032084085,10.297538,3.4056523,0.036951244,1.8450868,0.3198573
11,205,0.9362308,0.92092305,0.593,0.03152085,10.488219,3.3722243,0.03629231,1.8320702,0.30811808
11,210,0.9373846,0.9236154,0.599,0.030950721,10.324111,3.254704,0.035731897,1.7224337,0.30834794
11,215,0.93753844,0.9263846,0.615,0.030447975,10.44985,3.1607218,0.035092212,1.653374,0.29101062
11,220,0.93869233,0.93061537,0.596,0.029974785,11.576405,3.1355784,0.034601133,1.6256475,0.30073774
11,225,0.9371539,0.934,0.599,0.029503945,10.068297,3.1467428,0.03412067,1.657583,0.28654572
11,230,0.93992305,0.9347692,0.614,0.029084247,10.321196,2.949244,0.03369436,1.4677098,0.28497747
11,235,0.9402308,0.938,0.598,0.028682195,10.977836,3.1802154,0.03325606,1.7335004,0.25575617
11,240,0.9416154,0.93869233,0.595,0.028291646,10.599808,2.8966033,0.03288979,1.4445684,0.26623157
11,245,0.9412308,0.9403077,0.59,0.027944893,10.94686,3.028623,0.032469165,1.6058635,0.24223691
11,250,0.9423846,0.9456923,0.62,0.027569417,10.654854,2.9440157,0.032121997,1.5284759,0.23967676
12,5,0.79446155,0.30876923,0.776,0.5188476,5.0298853,10.575701,0.5304693,4.941579,2.0487983
12,10,0.8159231,0.39830768,0.746,0.45341426,5.1883836,9.791557,0.46353495,4.5888867,1.7711815
12,15,0.8223077,0.43853846,0.744,0.3960423,5.387679,9.423071,0.40462458,4.5505533,1.5876162
12,20,0.82646155,0.4773077,0.726,0.34562516,5.614598,8.811696,0.35301593,4.1951594,1.4668908
12,25,0.82838464,0.52476925,0.735,0.30152482,5.371957,8.441369,0.3078133,4.089677,1.3276067
12,30,0.8353846,0.5723077,0.731,0.26297098,5.365238,8.082829,0.26853222,3.945026,1.2310183
12,35,0.83861536,0.60584617,0.736,0.23013352,5.3219805,7.7747574,0.23499247,3.886825,1.0899441
12,40,0.8442308,0.62915385,0.736,0.20238666,5.1323266,7.5598702,0.20662698,3.840569,1.0227385
12,45,0.8472308,0.66138464,0.746,0.17898177,5.174732,7.356549,0.1828051,3.7982073,0.95596987
12,50,0.8507692,0.6845385,0.729,0.15945679,5.2958517,7.134113,0.16287729,3.7114692,0.9072817
12,55,0.85584617,0.7023846,0.746,0.14312379,5.1963944,6.7629347,0.14628349,3.4725475,0.8550482
12,60,0.8572308,0.7240769,0.749,0.129677,5.2229743,6.7648387,0.13268618,3.6046932,0.79732096
12,65,0.8606923,0.7502308,0.735,0.1186485,5.1244593,6.4134493,0.1214165,3.3717225,0.7449875
12,70,0.8631539,0.7676154,0.764,0.10947514,5.040572,6.2394986,0.11223251,3.2828698,0.7204707
12,75,0.86684614,0.78923076,0.781,0.10179738,4.4018316,6.148656,0.1044562,3.3055792,0.66435665
12,80,0.87438464,0.8036923,0.782,0.095249124,4.660451,6.013163,0.09781733,3.2647724,0.62340343
12,85,0.8716923,0.8186923,0.791,0.089603126,4.497388,5.701084,0.09227602,3.0228758,0.60320455
12,90,0.8776154,0.8275385,0.793,0.08475891,4.5313315,5.560734,0.08731204,2.9887695,0.54421353
12,95,0.8803077,0.83715385,0.799,0.08046378,4.3168983,5.4989295,0.083034396,2.9923916,0.523287
12,100,0.88484615,0.8503846,0.809,0.07654805,4.237479,5.327167,0.07917199,2.8700285,0.5153663
12,105,0.88384616,0.8583846,0.805,0.07292421,4.145671,5.3930035,0.07558258,3.0081139,0.48224685
12,110,0.8856923,0.86753845,0.831,0.06970708,4.126416,5.1160564,0.0723167,2.790173,0.46010935
12,115,0.8911539,0.8773846,0.82,0.06677402,4.050017,5.1132708,0.06925472,2.8569708,0.42578742
12,120,0.88961536,0.88484615,0.819,0.06386651,4.0768914,4.9272966,0.06657324,2.7213862,0.40894982
12,125,0.89192307,0.8877692,0.819,0.061302446,4.116174,4.9385676,0.06393658,2.772543,0.40111226
12,130,0.8951538,0.8960769,0.826,0.05886648,3.9761062,4.755035,0.06152439,2.6508107,0.36926758
12,135,0.89723074,0.9046154,0.818,0.056676574,3.9466643,4.7783604,0.059348565,2.6966765,0.3745286
12,140,0.89930767,0.9057692,0.844,0.05472467,3.8976014,4.5654926,0.05737081,2.524362,0.3595482
12,145,0.90023077,0.9093846,0.827,0.052795157,3.898144,4.537002,0.055443205,2.5699174,0.3096804
12,150,0.90292305,0.9183077,0.833,0.051123183,4.15734,4.434715,0.053815227,2.480159,0.31967756
12,155,0.90430766,0.9206923,0.85,0.049520686,3.951572,4.5017014,0.052179657,2.571465,0.31635547
12,160,0.904,0.92346156,0.838,0.048001446,4.080298,4.3356023,0.05073405,2.4420013,0.29980993
12,165,0.90307695,0.9262308,0.847,0.046677906,4.1205487,4.3686957,0.049380444,2.5118482,0.28244886
12,170,0.9108462,0.9296923,0.847,0.04530915,3.9907928,4.2152295,0.04803379,2.388041,0.2712507
12,175,0.9116154,0.9346923,0.831,0.044149157,4.0758815,4.2212477,0.046928003,2.4183455,0.2637002
12,180,0.90946156,0.93515384,0.858,0.0431482,3.9276004,4.1678853,0.045892358,2.3892972,0.25460202
12,185,0.9124615,0.9380769,0.853,0.042227663,4.0125923,3.9012299,0.044949107,2.1443539,0.24750122
12,190,0.91284615,0.9393077,0.845,0.041433163,3.9632533,3.9007962,0.044076927,2.182218,0.22289002
12,195,0.917,0.9409231,0.852,0.040607557,3.7763476,3.6974115,0.043354183,1.9833775,0.23094437
12,200,0.9173846,0.94515383,0.86,0.03996018,3.630982,3.7907581,0.04265177,2.0986085,0.22073413
12,205,0.918,0.9463846,0.868,0.03933548,3.4416866,3.7309155,0.042017713,2.047371,0.22343421
12,210,0.9205385,0.948,0.865,0.03875251,3.8503764,3.6989636,0.041431412,2.0397587,0.20970877
12,215,0.9226923,0.9501538,0.857,0.03824824,3.8892126,3.782296,0.04093138,2.1449418,0.1977965
12,220,0.9217692,0.9526154,0.858,0.0377711,4.0434675,3.4423027,0.04043777,1.8200159,0.19193494
12,225,0.92607695,0.95546156,0.861,0.03735995,3.9046369,3.5613794,0.040010206,1.9463015,0.1932462
12,230,0.9248462,0.9567692,0.866,0.036969356,3.9146564,3.6001086,0.039620835,1.9958467,0.19046164
12,235,0.92515385,0.9582308,0.854,0.03657722,3.6886964,3.4100852,0.03925913,1.8290155,0.1746876
12,240,0.9256154,0.9603846,0.858,0.03623029,3.7965443,3.3913121,0.038897663,1.8112613,0.18099621
12,245,0.9276154,0.9613077,0.857,0.035863474,3.8151665,3.4444323,0.038574524,1.8725604,0.17965122
12,250,0.92992306,0.96023077,0.854,0.035552565,4.1059275,3.2160954,0.038184565,1.6598583,0.17047934
13,5,0.7643077,0.26884615,0.814,0.7000253,4.966733,11.32226,0.7057398,5.350956,2.2113235
13,10,0.8053077,0.35192308,0.813,0.61014014,4.9856343,10.228806,0.61564875,4.68974,1.9604719
13,15,0.82338464,0.4086923,0.79,0.5332912,4.985929,9.454163,0.5385241,4.273099,1.7669967
13,20,0.82984614,0.43823078,0.785,0.46632442,5.1542645,9.003068,0.47143927,4.1148543,1.6267222
13,25,0.8384615,0.46846154,0.776,0.4079318,5.2725263,8.31003,0.41308817,3.6674852,1.5225651
13,30,0.8508462,0.49261537,0.744,0.35745257,5.386672,8.129167,0.36267495,3.6976912,1.4421778
13,35,0.8536154,0.5227692,0.739,0.313891,5.241909,7.8681197,0.3193703,3.6456866,1.3537846
13,40,0.8606154,0.55276924,0.741,0.27681246,5.429582,7.3986616,0.28236148,3.3664873,1.2741641
13,45,0.8707692,0.5832308,0.729,0.2449685,5.419072,7.1738663,0.25101876,3.3223321,1.1952258
13,50,0.87515384,0.61376923,0.735,0.2180022,5.672659,6.9595785,0.22419144,3.2616081,1.13541
13,55,0.8830769,0.6383077,0.718,0.19516759,5.6866174,6.655346,0.20169279,3.1093225,1.0693911
13,60,0.88176924,0.668,0.72,0.17576095,5.486393,6.3694477,0.18269463,2.9927778,0.97927606
13,65,0.887,0.68915385,0.725,0.15936501,5.348928,6.301857,0.16648814,3.042178,0.9352473
13,70,0.8906154,0.70623076,0.735,0.14527066,5.546682,5.7842946,0.1527952,2.6436636,0.88377964
13,75,0.8959231,0.72092307,0.711,0.13328344,5.945731,5.5986443,0.14099918,2.577853,0.8270985
13,80,0.89715385,0.7466923,0.703,0.12294197,6.0788507,5.6515985,0.1309297,2.7336657,0.782793
13,85,0.9018462,0.753,0.697,0.11409908,6.4480495,5.4481416,0.122360185,2.6200824,0.74697095
13,90,0.9015385,0.7706923,0.695,0.10645793,6.04278,5.2238064,0.114803106,2.4975438,0.6950128
13,95,0.9053846,0.7825385,0.72,0.09970289,6.218572,4.9022245,0.10804287,2.2641184,0.6539395
13,100,0.90715384,0.8052308,0.726,0.0939379,6.2890415,4.943993,0.10244241,2.3588874,0.64482164
13,105,0.908,0.8133077,0.7,0.08871468,6.5136223,4.835778,0.09733674,2.3343368,0.60230577
13,110,0.9133846,0.8259231,0.69,0.08411161,6.645734,4.7782607,0.09286717,2.3572628,0.5602768
13,115,0.91353846,0.8323846,0.681,0.07998422,6.6884108,4.4545813,0.08869918,2.0958357,0.53410375
13,120,0.9198462,0.8434615,0.702,0.07634595,6.3762784,4.5336356,0.08514788,2.2356303,0.50672966
13,125,0.91638464,0.8496154,0.695,0.07302276,6.4077096,4.2588024,0.08173255,2.0005345,0.498487
13,130,0.91876924,0.86423075,0.68,0.06989503,6.934924,4.14308,0.07857215,1.9591008,0.45403522
13,135,0.9197692,0.8705385,0.693,0.0671845,6.339321,4.150997,0.075777054,1.9935156,0.45526907
13,140,0.9230769,0.8770769,0.703,0.06457038,7.0291667,4.0417886,0.07311645,1.9525702,0.41306293
13,145,0.92615384,0.8840769,0.682,0.06221743,6.698094,4.1041465,0.0706382,2.05115,0.40134966
13,150,0.9295385,0.8906154,0.668,0.060109917,7.2502575,3.8981967,0.06842457,1.8906587,0.3791444
13,155,0.928,0.8975385,0.689,0.05807957,7.2093935,3.8786159,0.06630746,1.9031869,0.3685536
13,160,0.92915386,0.89723074,0.671,0.056197904,7.2514906,3.7749107,0.06442513,1.8419558,0.3460348
13,165,0.92992306,0.9024615,0.69,0.054482162,7.3710537,3.677365,0.06249387,1.772771,0.33654985
13,170,0.934,0.9146923,0.663,0.052889764,7.2976756,3.5665236,0.060760904,1.6733313,0.34301427
13,175,0.93315387,0.9113077,0.669,0.051416185,7.712386,3.6379292,0.059153307,1.7889656,0.31591183
13,180,0.93415385,0.91638464,0.683,0.049942456,7.4068694,3.551165,0.05767265,1.7355512,0.2982968
13,185,0.9388462,0.9198462,0.665,0.048623286,7.647102,3.4094005,0.056192953,1.6190046,0.2881092
13,190,0.9403077,0.9217692,0.689,0.047393076,7.5879164,3.5384564,0.05483729,1.7628307,0.28765845
13,195,0.93938464,0.9273846,0.682,0.046231717,7.7802854,3.2331965,0.053567477,1.4814465,0.2772489
13,200,0.94084615,0.92415386,0.67,0.04514008,8.157578,3.2461352,0.05240365,1.5292324,0.25476405
13,205,0.9409231,0.9313077,0.679,0.044129483,8.022761,3.2684932,0.051283106,1.5527649,0.26529273
13,210,0.9412308,0.9296154,0.687,0.04317479,7.3686943,3.0744617,0.05016785,1.3669205,0.26828873
13,215,0.94576925,0.9340769,0.68,0.042295814,8.131416,3.1278381,0.04931079,1.4515306,0.24733712
13,220,0.9468461,0.936,0.684,0.04145048,7.567878,2.9464273,0.048323255,1.2985487,0.22874998
13,225,0.9463846,0.93584615,0.699,0.040662155,7.6071434,3.0763097,0.0474245,1.4343987,0.23213907
13,230,0.94984615,0.9383846,0.686,0.03993077,8.209296,2.9106019,0.046657696,1.2827249,0.22717053
13,235,0.94892305,0.94176924,0.684,0.039239325,8.231931,2.936521,0.04582292,1.3279669,0.21657579
13,240,0.9496923,0.94507694,0.644,0.03859615,8.128858,2.9285824,0.04507406,1.3390985,0.20541976
13,245,0.9520769,0.9456154,0.701,0.03797483,7.741134,2.850836,0.04438193,1.2522721,0.22187786
13,250,0.95384616,0.9452308,0.695,0.03739804,8.255154,2.8864048,0.04370515,1.3076608,0.20904794
