P_ID,Step,train_acc_task,train_acc_person,test_acc_task,testing_AE,testing_t,training_cost_total,training_cost_AE,training_cost_t,training_cost_p
5,30,0.8572308,0.45984614,0.707,0.40769616,6.2903414,8.621886,0.41161868,3.8679912,1.9516754
5,35,0.8606154,0.4833077,0.694,0.3641402,5.982142,8.247824,0.36782503,3.7500737,1.8960907
5,40,0.86707693,0.5044615,0.71,0.32657364,6.133015,8.002567,0.33009827,3.7268562,1.8511316
5,45,0.8726154,0.5239231,0.708,0.2939768,6.202673,7.588878,0.29736167,3.5168653,1.8022447
5,50,0.876,0.5407692,0.712,0.2657039,6.104376,7.2432814,0.268937,3.346976,1.761749
5,55,0.8836923,0.5554615,0.71,0.24091929,5.9759374,6.956704,0.24403666,3.2224383,1.7183673
5,60,0.88715386,0.5677692,0.709,0.21913262,6.429888,6.727794,0.22224173,3.135697,1.677864
5,65,0.89030766,0.5816154,0.72,0.1998541,6.3808002,6.5005426,0.20294827,3.0304766,1.6425495
5,70,0.89946157,0.60015386,0.73,0.18296798,6.0601273,6.215755,0.18601999,2.8650389,1.5982628
5,75,0.89876926,0.6123846,0.731,0.16809274,6.1792936,6.10193,0.1710285,2.8491096,1.5657156
5,80,0.90123075,0.6271539,0.733,0.15455447,5.9471397,6.048083,0.15754916,2.8842213,1.5336598
5,85,0.90553844,0.646,0.744,0.14263773,5.935697,5.8880653,0.14555265,2.806119,1.5005842
5,90,0.9060769,0.6567692,0.745,0.13193528,5.9847713,5.5994163,0.1349096,2.58878,1.472537
5,95,0.911,0.6746154,0.747,0.12239187,5.967003,5.5647254,0.12535022,2.6362295,1.4285991
5,100,0.9123077,0.6896923,0.756,0.113827765,5.928793,5.2954884,0.11681127,2.4320037,1.3978657
5,105,0.91376925,0.6986923,0.749,0.106104024,6.066106,5.2979774,0.10911473,2.4856954,1.3763638
5,110,0.9139231,0.71076924,0.714,0.09915279,6.275432,5.1155066,0.10221842,2.3597345,1.3453215
5,115,0.9146154,0.72553843,0.766,0.09290758,5.7974157,5.16182,0.09595468,2.4598417,1.3141919
5,120,0.9176154,0.7413077,0.759,0.08731195,5.582114,5.000153,0.09040549,2.3442848,1.2887821
5,125,0.91807693,0.74853843,0.757,0.0821105,6.117521,4.891542,0.085269384,2.2845907,1.2583982
5,130,0.9212308,0.75938463,0.767,0.07743951,5.841747,4.68121,0.08062639,2.1220539,1.2273468
5,135,0.9212308,0.7746154,0.744,0.073159516,5.7353926,4.713269,0.076381326,2.1953108,1.2010733
5,140,0.9233846,0.78423077,0.749,0.069352865,5.7943163,4.681082,0.07259135,2.1994371,1.1777072
5,145,0.9236923,0.7979231,0.747,0.06579759,6.0760756,4.4826107,0.06907089,2.0416136,1.1489053
5,150,0.92592305,0.804,0.769,0.06256958,5.9258785,4.5165873,0.065909594,2.0970168,1.1375283
5,155,0.92453843,0.8120769,0.781,0.05957199,5.497383,4.437029,0.06292189,2.0642264,1.1000955
5,160,0.9263846,0.81815386,0.755,0.056832813,6.2829256,4.443832,0.060249053,2.0991068,1.0807142
5,165,0.9283846,0.82546157,0.742,0.054277804,5.9173417,4.3857455,0.05772098,2.066948,1.0630141
5,170,0.9297692,0.82769233,0.737,0.05202882,6.361018,4.257472,0.05544833,1.9650911,1.0439122
5,175,0.9333077,0.8375385,0.72,0.04989372,6.3799043,4.1318135,0.05337742,1.8746884,1.0154529
5,180,0.9356923,0.8393846,0.726,0.047936097,6.540704,4.1597347,0.051424228,1.932801,0.99171174
5,185,0.93323076,0.8433077,0.76,0.046134677,6.0655065,3.9587786,0.049685348,1.7484527,0.9810371
5,190,0.93438464,0.85092306,0.733,0.044425987,6.395369,4.0110817,0.048003968,1.8251789,0.96234715
5,195,0.9353077,0.84830767,0.736,0.042866763,6.0869308,3.874803,0.046447244,1.7154993,0.9410298
5,200,0.939,0.85423076,0.726,0.041467343,6.364207,3.7554646,0.045058332,1.6192942,0.92308474
5,205,0.9376923,0.8581538,0.714,0.040139567,6.457293,3.84195,0.043750152,1.728297,0.90527093
5,210,0.93853843,0.8659231,0.733,0.03892941,6.25696,3.9082005,0.042546224,1.8085952,0.895672
5,215,0.9406923,0.8616923,0.688,0.037794784,6.5060563,3.678731,0.04136616,1.6035265,0.8755073
5,220,0.9386154,0.86346155,0.698,0.036743898,6.9721217,3.77652,0.040395714,1.7263097,0.854565
5,225,0.94346154,0.8712308,0.745,0.035757437,6.554375,3.7348304,0.03939589,1.6927463,0.8503628
5,230,0.9397692,0.87315387,0.724,0.034834336,6.1019554,3.723472,0.038513396,1.7014445,0.83384913
5,235,0.94315386,0.8726154,0.712,0.03402842,6.7527742,3.5781832,0.037699632,1.5769304,0.81643546
5,240,0.9437692,0.8762308,0.725,0.03326508,6.437938,3.5051117,0.03693972,1.5122342,0.81100464
5,245,0.94792306,0.8786154,0.745,0.032546334,6.5953026,3.391464,0.03620615,1.4180518,0.79425913
5,250,0.94753844,0.88,0.707,0.031941943,5.985372,3.4075265,0.035586182,1.4421096,0.7889308
6,5,0.7526923,0.08846154,0.812,0.50735515,4.4888983,11.77946,0.504926,5.3459573,2.481475
6,10,0.79084617,0.16184616,0.89,0.4367831,3.8849325,10.82973,0.4348946,4.754884,2.391506
6,15,0.8104615,0.2356923,0.897,0.37671244,3.6126494,10.058463,0.37557793,4.308317,2.31818
6,20,0.8227692,0.28284615,0.888,0.3264887,3.428129,9.490983,0.32546598,4.0548654,2.2314796
6,25,0.8299231,0.33307692,0.893,0.2844125,3.5689392,9.293169,0.28369728,4.1376896,2.1542027
6,30,0.8368462,0.37023076,0.865,0.24832992,3.7697532,8.744,0.24807377,3.8337212,2.0933235
6,35,0.84476924,0.39461538,0.85,0.21782081,3.9226584,8.412995,0.21783318,3.720322,2.0416617
6,40,0.8491538,0.40953845,0.834,0.19186173,4.125407,8.005482,0.19202207,3.4961164,2.0044222
6,45,0.85992306,0.41984615,0.825,0.16982758,4.4556274,7.811195,0.17006086,3.4718018,1.9602742
6,50,0.8676154,0.4366923,0.81,0.15120396,4.6389265,7.431893,0.15178242,3.245714,1.9177026
6,55,0.8703077,0.45153847,0.78,0.13545084,5.2124195,7.21457,0.13622513,3.1702766,1.8729621
6,60,0.87961537,0.45961538,0.773,0.12208231,5.405117,7.0119305,0.12301445,3.0911481,1.8340138
6,65,0.87938464,0.47407693,0.732,0.110772334,5.7024007,6.774756,0.1118312,2.9606283,1.8010122
6,70,0.8869231,0.48738462,0.72,0.101114094,6.203664,6.4609327,0.10237357,2.7571502,1.7560018
6,75,0.892,0.5030769,0.705,0.09289322,6.391054,6.2772956,0.094306685,2.670042,1.7187103
6,80,0.8956923,0.52338463,0.693,0.085831426,6.5449386,6.08075,0.08738441,2.5651336,1.6801469
6,85,0.89669234,0.5382308,0.688,0.07984799,6.613018,5.90432,0.08150479,2.4712455,1.6444253
6,90,0.9033846,0.5556923,0.698,0.07482101,6.8964295,5.7776675,0.07658629,2.4210234,1.6086082
6,95,0.9039231,0.57530767,0.662,0.07042522,7.231825,5.656091,0.07231677,2.367592,1.576505
6,100,0.9093846,0.59215385,0.667,0.066772476,7.365541,5.484236,0.06871015,2.268762,1.5350841
6,105,0.91046154,0.61153847,0.663,0.06367724,7.841318,5.4566913,0.06570198,2.2993703,1.5049183
6,110,0.9131538,0.6233846,0.645,0.06099291,7.9239182,5.3884044,0.063103326,2.2834685,1.478424
6,115,0.9123846,0.63623077,0.656,0.058634937,7.86742,5.1567216,0.060866386,2.1114337,1.4430054
6,120,0.9148462,0.6446154,0.627,0.056651924,8.363027,4.9852085,0.058958028,1.9952725,1.4102085
6,125,0.9141539,0.6591538,0.653,0.054853108,8.435116,5.051811,0.057229407,2.1091077,1.3838731
6,130,0.9167692,0.6662308,0.638,0.05333361,8.373369,5.0036836,0.05569885,2.1104712,1.3534708
6,135,0.92046154,0.67423075,0.632,0.05196424,8.484208,4.8269906,0.05447843,1.9719181,1.3330177
6,140,0.92023075,0.6739231,0.617,0.050789215,8.789605,4.7602406,0.053327914,1.953982,1.3006904
6,145,0.92584616,0.6869231,0.617,0.049620476,8.640663,4.746168,0.052166894,1.9800904,1.2759639
6,150,0.9257692,0.68323076,0.614,0.048593096,9.535232,4.696035,0.051194906,1.9634646,1.256846
6,155,0.926,0.6920769,0.618,0.04770069,9.367462,4.6404066,0.050315946,1.945411,1.232813
6,160,0.92453843,0.6985385,0.599,0.046830885,9.677457,4.608164,0.049528338,1.9430504,1.2155089
6,165,0.93015385,0.7053077,0.612,0.045959104,9.236515,4.5393906,0.04870129,1.9100018,1.1915045
6,170,0.92853844,0.7080769,0.614,0.045207743,9.850765,4.5385423,0.047926344,1.9383082,1.1729491
6,175,0.9333846,0.7108461,0.611,0.04443327,10.002822,4.3888984,0.04724463,1.8175148,1.1536745
6,180,0.9329231,0.7170769,0.61,0.04374408,9.851145,4.3500085,0.046491414,1.8056259,1.1362703
6,185,0.9346154,0.72215384,0.631,0.043087937,9.846152,4.1924977,0.045867987,1.6717231,1.121584
6,190,0.936,0.725,0.62,0.04238616,10.006214,4.0489926,0.04516563,1.557917,1.1004869
6,195,0.93207693,0.73323077,0.59,0.04172582,10.287103,4.178377,0.044543736,1.7095389,1.086448
6,200,0.937,0.737,0.612,0.041117724,10.038242,4.0600257,0.043898627,1.6069419,1.0784819
6,205,0.94176924,0.74653846,0.607,0.040521346,10.222776,4.008993,0.04333958,1.5780241,1.0636659
6,210,0.9413846,0.7497692,0.602,0.039931815,10.530489,3.9902081,0.042697575,1.5893462,1.0408701
6,215,0.94153845,0.75384617,0.584,0.039347447,10.563035,3.8297067,0.04216347,1.443744,1.032751
6,220,0.9419231,0.7586923,0.595,0.03881924,11.114026,3.917505,0.041586727,1.5552258,1.0157133
6,225,0.94315386,0.7630769,0.564,0.038259402,11.4583645,3.8850384,0.04112556,1.5393662,1.0053556
6,230,0.946,0.77123076,0.622,0.03771949,10.541437,3.8066084,0.040484473,1.4903444,0.98195803
6,235,0.9445385,0.77476925,0.602,0.03720461,10.760275,3.6964073,0.039961956,1.4004602,0.96733356
6,240,0.9477692,0.77646154,0.59,0.036719568,10.895013,3.6431818,0.03948261,1.350442,0.9691194
6,245,0.94576925,0.7841538,0.613,0.036210455,10.72855,3.564304,0.03905838,1.2949681,0.95040417
6,250,0.9487692,0.7915385,0.602,0.035759922,11.168943,3.601124,0.03856522,1.3548498,0.93180656
7,5,0.7592308,0.14553846,0.875,0.4494581,3.9649959,11.524183,0.43293676,5.2086325,2.469501
7,10,0.7883846,0.21638462,0.877,0.39471427,3.7415257,10.9118185,0.38019156,4.992009,2.3460662
7,15,0.80415386,0.29215384,0.875,0.3488199,3.653972,10.2613325,0.3360685,4.698346,2.2357059
7,20,0.809,0.35992306,0.891,0.30951193,3.4909558,9.776475,0.2985399,4.5266695,2.1463451
7,25,0.818,0.38723078,0.869,0.27561036,3.7201796,9.296772,0.2662323,4.331567,2.0641482
7,30,0.8266154,0.4163077,0.842,0.24635777,3.8723416,8.783287,0.23848855,4.072068,1.9915082
7,35,0.83315384,0.44784614,0.806,0.22116508,4.2398744,8.416961,0.21463773,3.929362,1.9284707
7,40,0.8472308,0.47076923,0.802,0.19945283,4.3241906,7.9712453,0.19427554,3.6846313,1.8685585
7,45,0.8507692,0.4969231,0.788,0.18080243,4.7591467,7.819027,0.17692068,3.7015522,1.8202915
7,50,0.86153847,0.5176923,0.785,0.16493993,4.616271,7.5812273,0.16211148,3.6109705,1.7765013
7,55,0.86607695,0.54615384,0.761,0.15128027,4.734827,7.218984,0.14936666,3.390499,1.7262523
7,60,0.86946154,0.5616923,0.754,0.13932826,5.153436,7.1139855,0.13830462,3.4010677,1.691013
7,65,0.8737692,0.58953846,0.759,0.12901898,5.3695464,6.892779,0.1287689,3.296464,1.6444765
7,70,0.8776923,0.6022308,0.754,0.12004824,5.398245,6.6011906,0.12033196,3.0961325,1.6138695
7,75,0.879,0.6162308,0.761,0.112093896,5.4644156,6.331836,0.112925924,2.9129431,1.5805761
7,80,0.88584614,0.62823075,0.756,0.105008535,5.4141283,6.3277373,0.106309555,2.9885392,1.5474467
7,85,0.892,0.64523077,0.767,0.09868166,5.3419566,5.9242125,0.10031415,2.6498127,1.5243868
7,90,0.8923846,0.6573077,0.77,0.09308009,5.4631257,5.796497,0.09488985,2.5916877,1.4913822
7,95,0.8923077,0.6716923,0.763,0.08794212,5.691024,5.814557,0.089951314,2.673168,1.4601682
7,100,0.8953077,0.686,0.75,0.083263144,5.876113,5.809231,0.08545051,2.731203,1.4248989
7,105,0.8970769,0.7016154,0.737,0.07901115,6.013217,5.761891,0.08136533,2.7352822,1.39773
7,110,0.9010769,0.7120769,0.745,0.07519325,5.659319,5.5405507,0.077576414,2.5677123,1.3654355
7,115,0.90353847,0.72623074,0.758,0.07170446,6.2301617,5.431015,0.07410553,2.5036705,1.3393626
7,120,0.9053077,0.7395385,0.751,0.068475805,5.716452,5.2093244,0.07094294,2.3328142,1.3068243
7,125,0.9083077,0.74923074,0.758,0.06557743,6.1486716,5.2161617,0.06799023,2.378399,1.2852464
7,130,0.9084615,0.75753844,0.719,0.062915616,6.7285194,5.019328,0.06532035,2.2304933,1.2517842
7,135,0.9073077,0.7673846,0.721,0.060502484,6.731947,5.113728,0.06292857,2.3494568,1.240848
7,140,0.91384614,0.7703846,0.728,0.058315724,6.9292617,5.0273757,0.06063936,2.3113093,1.2035737
7,145,0.9139231,0.7836923,0.724,0.056290682,7.1009927,4.800214,0.058636483,2.1079566,1.1900454
7,150,0.9189231,0.7896154,0.738,0.054494306,6.6648574,4.8556123,0.05676698,2.2028284,1.160483
7,155,0.9167692,0.7953077,0.725,0.052851364,7.059473,4.648104,0.05507419,2.019116,1.145653
7,160,0.9206923,0.805,0.74,0.05136693,7.2345924,4.5736456,0.053504884,1.9884278,1.110176
7,165,0.9243077,0.80923074,0.724,0.049973037,7.2289953,4.560869,0.05206459,1.9986382,1.0945308
7,170,0.9222308,0.8177692,0.725,0.048684724,7.360241,4.3998375,0.050816204,1.8716195,1.0666494
7,175,0.9279231,0.82553846,0.742,0.04757111,7.1197915,4.394266,0.049573705,1.8902907,1.0482656
7,180,0.9289231,0.8346154,0.742,0.046530895,7.1204395,4.3225045,0.04847421,1.8445451,1.0278786
7,185,0.93061537,0.843,0.722,0.04556155,7.5707345,4.230724,0.04747755,1.778717,1.0071629
7,190,0.9296154,0.8493846,0.732,0.044693846,7.1128774,4.2545314,0.046534516,1.8295902,0.9848365
7,195,0.9316154,0.8550769,0.73,0.04383657,7.461878,4.250062,0.04567911,1.8512609,0.9633647
7,200,0.9346923,0.8612308,0.735,0.04305262,7.7734,4.1055717,0.044864565,1.7279958,0.94655037
7,205,0.9373846,0.86684614,0.731,0.042331465,7.652627,4.0964036,0.04412223,1.7356873,0.933599
7,210,0.93492305,0.8766154,0.72,0.041646287,7.9449935,4.021678,0.04338022,1.6837075,0.9142972
7,215,0.93723077,0.8796923,0.735,0.040986374,7.6774735,4.0306807,0.04266849,1.7164857,0.89386433
7,220,0.9403077,0.8828462,0.748,0.04038056,7.633118,3.8820133,0.042069808,1.5844223,0.8805304
7,225,0.942,0.8869231,0.729,0.039817978,8.031196,3.7695932,0.041454118,1.4849329,0.8706109
7,230,0.94153845,0.8913077,0.72,0.039241835,8.350332,3.8823528,0.040888835,1.627645,0.8435449
7,235,0.9456923,0.89692307,0.722,0.03873778,7.883454,3.7452445,0.040330637,1.5091367,0.8277693
7,240,0.9409231,0.9013077,0.72,0.038222037,8.375056,3.7225528,0.039778974,1.5033801,0.81330854
7,245,0.94623077,0.9033846,0.72,0.037716437,8.292349,3.8245797,0.039270222,1.6218985,0.798905
7,250,0.9461538,0.9106154,0.739,0.037226707,8.032753,3.6066942,0.03877548,1.4213275,0.7840075
8,5,0.751,0.12561539,0.767,0.3211678,4.832199,11.794807,0.31667158,5.4641347,2.5563645
8,10,0.78092307,0.13407692,0.782,0.26992646,5.1351004,11.093555,0.26691166,5.0920076,2.472619
8,15,0.7998462,0.15084615,0.723,0.23023875,5.6574316,10.650464,0.22776528,4.9556875,2.3945813
8,20,0.8093077,0.21307692,0.687,0.1990827,5.8117704,10.022254,0.1965522,4.6077924,2.324075
8,25,0.81815386,0.2670769,0.723,0.17440484,5.4457116,9.647399,0.17135218,4.4826384,2.2662518
8,30,0.817,0.29038462,0.755,0.15524355,5.3421645,9.226287,0.15128973,4.2855177,2.2163007
8,35,0.8223846,0.3086154,0.735,0.14019829,5.2964354,9.05246,0.135295,4.315913,2.168762
8,40,0.8243077,0.32607692,0.755,0.12848867,5.411157,8.789332,0.12239814,4.250823,2.110761
8,45,0.8276154,0.35,0.751,0.11932674,5.478229,8.625792,0.111897975,4.2634096,2.0598116
8,50,0.8309231,0.36915386,0.739,0.11216164,5.487149,8.367679,0.10342869,4.159658,2.0167606
8,55,0.8363846,0.40407693,0.736,0.10635527,5.394471,8.138034,0.09634318,4.069556,1.9762826
8,60,0.83576924,0.43353847,0.715,0.10163337,5.5586343,7.874204,0.09027721,3.946383,1.9231613
8,65,0.844,0.46153846,0.724,0.09782905,5.7944794,7.746468,0.08508689,3.9337068,1.885046
8,70,0.84776926,0.48646155,0.698,0.09420629,5.955351,7.4310884,0.0804101,3.7318273,1.8386031
8,75,0.8489231,0.51453847,0.693,0.09131822,6.248003,7.237382,0.07625284,3.643423,1.7912343
8,80,0.8583846,0.54715383,0.656,0.08860694,6.523527,7.088755,0.072440326,3.579741,1.7562747
8,85,0.8646154,0.58153844,0.623,0.08600177,7.0540924,6.927031,0.06889642,3.5086439,1.708706
8,90,0.86915386,0.6046923,0.631,0.08395137,7.29981,6.746639,0.06569746,3.411302,1.6631277
8,95,0.8728461,0.61992306,0.556,0.081823416,7.5614257,6.4202724,0.06281146,3.1601307,1.6206934
8,100,0.87576926,0.6370769,0.559,0.08001588,8.051756,6.3586073,0.06021504,3.1596146,1.5889062
8,105,0.88084614,0.64876926,0.56,0.07854827,7.9911375,6.1792502,0.057812437,3.0409262,1.5539731
8,110,0.8844615,0.6603846,0.552,0.07709952,8.208687,6.024883,0.055541083,2.9481401,1.5157131
8,115,0.8878462,0.6686154,0.558,0.07572039,8.559436,5.963018,0.05355023,2.9379632,1.4847684
8,120,0.8939231,0.67823076,0.561,0.07467872,8.214331,5.757499,0.051727563,2.7889528,1.4470954
8,125,0.8951538,0.68423074,0.575,0.07362466,8.1775255,5.719742,0.05019543,2.7937386,1.4217272
8,130,0.8923077,0.6940769,0.556,0.07277072,8.587917,5.6903763,0.048824534,2.8088727,1.392795
8,135,0.8967692,0.69961536,0.538,0.07215186,8.705166,5.5446196,0.047661047,2.7038863,1.3665445
8,140,0.89930767,0.7056154,0.559,0.07144821,9.179598,5.3064547,0.04664813,2.5070343,1.3384935
8,145,0.9046923,0.71223074,0.55,0.07051068,9.004871,5.434505,0.045761496,2.668777,1.3169065
8,150,0.9046154,0.71315384,0.546,0.070245,9.495314,5.3270364,0.044966355,2.601299,1.2883196
8,155,0.90646154,0.72715384,0.586,0.06963886,8.830962,5.1212974,0.044296674,2.4226477,1.2718353
8,160,0.90684617,0.7336923,0.566,0.06911242,9.551365,4.983364,0.043664098,2.324635,1.2418181
8,165,0.91069233,0.74061537,0.543,0.06860245,8.943309,4.9931293,0.043083165,2.3685398,1.2169399
8,170,0.9093077,0.7496923,0.548,0.068162784,9.2669525,4.9088635,0.042492926,2.3110545,1.1988786
8,175,0.91015387,0.75515383,0.544,0.06742063,10.038778,4.6702285,0.042027064,2.0939226,1.1853992
8,180,0.9146923,0.761,0.564,0.066902205,9.384217,4.849471,0.041493736,2.3036556,1.1625199
8,185,0.9143846,0.7727692,0.521,0.06649269,9.63803,4.687176,0.041103303,2.172,1.1389172
8,190,0.9174615,0.779,0.543,0.065964445,10.2846,4.692126,0.040663224,2.20206,1.1203607
8,195,0.9189231,0.78646153,0.498,0.06536806,11.205693,4.533583,0.040171936,2.053969,1.1161823
8,200,0.92,0.79,0.525,0.064783946,11.185384,4.437889,0.039788075,1.9928311,1.0875155
8,205,0.923,0.79876924,0.495,0.06393035,11.565586,4.1877403,0.03941386,1.7712827,1.0643523
8,210,0.9236923,0.8055385,0.471,0.06364046,12.106448,4.2659345,0.038947254,1.8694844,1.049531
8,215,0.92184615,0.80992305,0.444,0.062841244,12.475686,4.282789,0.03853034,1.9159287,1.024662
8,220,0.9257692,0.8163846,0.454,0.062342133,13.990308,4.352535,0.038130406,2.010505,1.0042763
8,225,0.928,0.81892306,0.45,0.061737493,13.55335,4.180449,0.037727877,1.8555295,0.9913972
8,230,0.929,0.8249231,0.4,0.061123468,15.089743,4.2485256,0.037384674,1.9378041,0.9810269
8,235,0.931,0.8282308,0.42,0.060390145,14.675295,4.1034913,0.037012402,1.8178866,0.9596095
8,240,0.92984617,0.8316923,0.389,0.059827656,14.680668,3.8933358,0.036624327,1.625957,0.94488674
8,245,0.9343077,0.8383846,0.387,0.05930778,15.859716,4.0291166,0.036211334,1.7872275,0.92277205
8,250,0.9333846,0.8436154,0.383,0.05872473,16.151985,3.9752595,0.03590101,1.7484511,0.9107972
9,5,0.7656923,0.21807693,0.6,0.47234553,7.2979975,11.650757,0.4742235,5.3171015,2.418684
9,10,0.8031539,0.33015385,0.604,0.4068291,7.4868293,10.827707,0.40826875,4.9132648,2.2600803
9,15,0.82461536,0.38546154,0.61,0.3527572,7.4294167,10.0622,0.35393214,4.498939,2.150489
9,20,0.8327692,0.40338463,0.61,0.3073985,7.5185747,9.565443,0.30849797,4.308309,2.0678897
9,25,0.8370769,0.41761538,0.617,0.2684286,7.5703163,9.092928,0.26947337,4.1018248,2.0087378
9,30,0.8396154,0.42923078,0.621,0.23603994,7.736726,8.823951,0.2371076,4.0728216,1.9566224
9,35,0.84761536,0.4373077,0.6,0.20917088,7.6423287,8.477766,0.2103564,3.94117,1.9111564
9,40,0.8500769,0.45,0.613,0.18715686,7.4226856,8.225585,0.18840536,3.8741055,1.8770392
9,45,0.85453844,0.45892307,0.622,0.16936253,7.567148,8.006638,0.17084481,3.8315961,1.8342286
9,50,0.85592306,0.47123078,0.625,0.15498923,7.3332224,7.7749434,0.15679592,3.7430856,1.8088046
9,55,0.85969234,0.48146152,0.618,0.14351302,7.4638634,7.647143,0.1455293,3.7598667,1.767582
9,60,0.8650769,0.49261537,0.633,0.13434952,7.396715,7.2842536,0.13670422,3.5125456,1.7424973
9,65,0.86823076,0.5023846,0.634,0.12701827,7.12166,7.1386814,0.12946884,3.471246,1.7178729
9,70,0.8714615,0.5143846,0.636,0.12099017,7.4529862,6.9927564,0.123691455,3.4257321,1.6874655
9,75,0.8713077,0.52053845,0.652,0.116304204,7.6134067,6.7758512,0.11916906,3.2987251,1.6586405
9,80,0.8786154,0.5296923,0.638,0.112079725,7.537746,6.666476,0.115192145,3.2731793,1.6286643
9,85,0.88084614,0.53876925,0.647,0.10847062,7.5685,6.538407,0.11168364,3.217754,1.6031663
9,90,0.88292307,0.54969233,0.644,0.10516901,7.647429,6.388215,0.10850656,3.1281548,1.5844634
9,95,0.8863077,0.5583846,0.644,0.10220365,7.769509,6.05598,0.10559447,2.8708754,1.546629
9,100,0.8920769,0.5666923,0.656,0.099417,7.63072,6.0127354,0.10288806,2.8756678,1.531961
9,105,0.891,0.57246155,0.663,0.09665445,8.105954,5.9001174,0.10022702,2.8235471,1.501417
9,110,0.8946154,0.5785385,0.661,0.09414298,7.849929,5.853847,0.09765684,2.821512,1.4846584
9,115,0.8973077,0.58284616,0.633,0.09159851,8.219133,5.669053,0.09515404,2.6797721,1.466508
9,120,0.89484614,0.58615386,0.661,0.08904616,8.129629,5.5942216,0.09264878,2.6489189,1.4453094
9,125,0.9006923,0.60092306,0.645,0.08661017,8.198927,5.3704,0.090274,2.4688683,1.4225203
9,130,0.90284616,0.6026923,0.653,0.08426067,8.473276,5.4438424,0.08782838,2.578238,1.4059979
9,135,0.8996154,0.61138463,0.644,0.08195521,8.247127,5.3726172,0.08555552,2.541421,1.3891802
9,140,0.90684617,0.614,0.662,0.07971626,8.34771,5.3427124,0.083345376,2.54722,1.3698322
9,145,0.9086923,0.62276924,0.652,0.07755511,8.458739,5.3142304,0.081128746,2.5499532,1.3535838
9,150,0.90684617,0.6312308,0.654,0.07539,8.629752,5.123544,0.079005994,2.3892992,1.337384
9,155,0.9074615,0.64030766,0.641,0.0733569,8.65484,5.0441213,0.07681774,2.3510597,1.3091837
9,160,0.91146153,0.6435385,0.662,0.071305305,8.794471,4.9576344,0.074931264,2.2858448,1.2997237
9,165,0.91138464,0.65361536,0.652,0.06938591,8.616416,4.7218423,0.07287056,2.0815756,1.2793165
9,170,0.9141539,0.6584615,0.652,0.0674452,8.904697,4.6890354,0.07091778,2.0806596,1.2577834
9,175,0.9146154,0.6641539,0.65,0.06551823,8.844431,4.657984,0.06900916,2.081067,1.2363461
9,180,0.916,0.6719231,0.643,0.06374788,8.962344,4.803324,0.06717202,2.2414834,1.2303926
9,185,0.9203846,0.67746156,0.628,0.061927,9.394007,4.567281,0.06538825,2.035413,1.2088158
9,190,0.9205385,0.6861538,0.657,0.060163118,8.992263,4.722498,0.06363733,2.2250826,1.1822714
9,195,0.9210769,0.6887692,0.654,0.058556855,9.059343,4.6292553,0.061934076,2.141436,1.1800097
9,200,0.925,0.6983077,0.649,0.05694065,9.518603,4.484646,0.06029567,2.0286963,1.1547164
9,205,0.92684615,0.7036923,0.637,0.05536289,9.357397,4.3823066,0.05872164,1.9516983,1.1356435
9,210,0.9256923,0.71153843,0.669,0.05381076,9.415341,4.2849483,0.057169378,1.8732281,1.1228284
9,215,0.9319231,0.71407694,0.643,0.052321896,9.699481,4.397971,0.055661306,2.0025043,1.1124885
9,220,0.9276923,0.7216923,0.659,0.050911874,9.9068165,4.1904516,0.054286238,1.8282709,1.0848461
9,225,0.9276154,0.7281538,0.643,0.04954587,10.490437,4.128369,0.052853584,1.7754806,1.0806736
9,230,0.93,0.73707694,0.658,0.04820571,9.989319,4.068957,0.05149272,1.7431822,1.058612
9,235,0.9343077,0.7381539,0.622,0.04692865,10.440634,3.9034946,0.050218783,1.6023045,1.0387673
9,240,0.9326923,0.7457692,0.661,0.045753226,10.896564,4.073999,0.04900098,1.7855892,1.0303366
9,245,0.9329231,0.75276923,0.644,0.044550292,10.188231,4.0248213,0.04775668,1.7505635,1.020475
9,250,0.9359231,0.7561538,0.623,0.04347618,10.355728,3.882504,0.046694275,1.6242716,1.0081402
10,5,0.74915385,0.22853847,0.889,0.3918488,3.4971724,11.367823,0.39096296,5.1463842,2.3871586
10,10,0.7912308,0.32946154,0.941,0.35518265,2.956427,10.507899,0.35415798,4.6680565,2.2393198
10,15,0.80153847,0.36,0.925,0.32380167,2.8928223,9.935708,0.32263905,4.440661,2.1177466
10,20,0.8120769,0.38846153,0.917,0.29499337,2.9454443,9.502642,0.29362866,4.29102,2.0477116
10,25,0.81653845,0.43492308,0.91,0.2683353,2.9842043,9.107471,0.26667023,4.161108,1.981187
10,30,0.82176924,0.48061538,0.912,0.24393655,2.923183,8.760227,0.24206251,4.043686,1.9322699
10,35,0.8243846,0.5123077,0.914,0.2214895,3.0553665,8.402297,0.21943396,3.8954062,1.8856295
10,40,0.8293077,0.54307693,0.906,0.20078807,2.983278,8.161371,0.1984519,3.8567677,1.8291519
10,45,0.8391538,0.56153846,0.899,0.18174589,3.0774455,7.788663,0.17922881,3.6560738,1.7860471
10,50,0.84776926,0.5728462,0.904,0.16448975,3.3060374,7.534739,0.16187522,3.5616279,1.7380201
10,55,0.8529231,0.5876154,0.898,0.14898688,3.211144,7.1796813,0.14613351,3.3384218,1.7017002
10,60,0.855,0.60376924,0.9,0.13515893,3.323871,6.9693537,0.13220526,3.2595298,1.6539487
